Chromosome	Position	Mean
chr17	34250000	2.62930918490996
chr17	34300000	2.68645866859181
chr17	34350000	2.62456980681067
chr17	34400000	2.48262948206119
chr17	34450000	2.36286800760651
chr17	34500000	2.26077403430262
chr17	34550000	2.1439095080629
chr17	34600000	2.07261468473659
chr17	34650000	2.04148176324624
chr17	34700000	2.02524973578564
chr17	34750000	2.05447904811081
chr17	34800000	2.16540401587544
chr17	34850000	2.33146294436921
chr17	34900000	2.48902226380214
chr17	34950000	2.6417289023294
chr17	35000000	2.81547806377772
chr17	35050000	2.98000859186446
chr17	35100000	3.15420047981095
chr17	35150000	3.34075825095714
chr17	35200000	3.48515754419833
chr17	35250000	3.56035324993596
chr17	35300000	3.60218534077016
chr17	35350000	3.6504570788943
chr17	35400000	3.7064284942449
chr17	35450000	3.7529423249454
chr17	35500000	3.80217589546955
chr17	35550000	3.85262268829017
chr17	35600000	3.8978770285485
chr17	35650000	3.94276750472095
chr17	35700000	4.01975756068547
chr17	35750000	4.11619485898874
chr17	35800000	4.16923431611023
chr17	35850000	4.13936736793162
chr17	35900000	4.06788547008465
chr17	35950000	4.01314356867386
chr17	36000000	3.97177152641225
chr17	36050000	3.92934500686993
chr17	36100000	3.92763765743706
chr17	36150000	3.98387485659611
chr17	36200000	4.07533387724656
chr17	36450000	4.42575841842106
chr17	36500000	4.32044265952208
chr17	36550000	4.14544641868336
chr17	36600000	3.99678802859426
chr17	36650000	3.86069957001115
chr17	36700000	3.69997472085006
chr17	36750000	3.5754742095399
chr17	36800000	3.5666130830965
chr17	36850000	3.63661237504515
chr17	36900000	3.67204179357893
chr17	36950000	3.69341798898443
chr17	37000000	3.73330552932803
chr17	37050000	3.69634599947244
chr17	37100000	3.48573836644321
chr17	37150000	3.1755714198774
chr17	37200000	2.92682147855501
chr17	37250000	2.69766625110098
chr17	37300000	2.44299162207348
chr17	37350000	2.31883617415237
chr17	37400000	2.43861885327772
chr17	37450000	2.68524399034581
chr17	37500000	2.86897824547084
chr17	37550000	2.99901734212535
chr17	37600000	3.15476033690588
chr17	37650000	3.25177888961261
chr17	37700000	3.30658542332618
chr17	37750000	3.37594045939131
chr17	37800000	3.43578780500421
chr17	37850000	3.48172547143526
chr17	38250000	3.77795705518818
chr17	38300000	3.8075497388381
chr17	38350000	3.82859979585206
chr17	38400000	3.83652114155201
chr17	38450000	3.83521157034451
chr17	38500000	3.84777104174349
chr17	38550000	3.87783393920463
chr17	38600000	3.90009969304706
chr17	38650000	3.91928949817083
chr17	38700000	3.94566881685855
chr17	38750000	3.96225348050322
chr17	38800000	3.93124829071148
chr17	38850000	3.87317771302305
chr17	38900000	3.85853707473049
chr17	38950000	3.93226009388308
chr17	39000000	4.04598379469449
chr17	39050000	4.1302584637039
chr17	39100000	4.18783095929806
chr17	39150000	4.24753230796599
chr17	39200000	4.27903904840022
chr17	39250000	4.25015241666243
chr17	39300000	4.1846591429764
chr17	39350000	4.13621400727777
chr17	39400000	4.11004415975702
chr17	39450000	4.08348609748931
chr17	39500000	4.06835862073733
chr17	39550000	4.09983158820305
chr17	39600000	4.15941279740039
chr17	39650000	4.17842795680994
chr17	39700000	4.10858994019357
chr17	39750000	3.99306053878416
chr17	39800000	3.9003388372688
chr17	39850000	3.85329159073648
chr17	39900000	3.81746058688064
chr17	39950000	3.77535745929501
chr17	40000000	3.70177261945159
chr17	40050000	3.61354325397677
chr17	40100000	3.55625115919587
chr17	40150000	3.54007574680061
chr17	40200000	3.54419883769899
chr17	40250000	3.56770584204074
chr17	40300000	3.65099993377127
chr17	40350000	3.77666829533637
chr17	40400000	3.85707234963647
chr17	40450000	3.90199512969984
chr17	40500000	3.9442567417519
chr17	40550000	3.93077421848869
chr17	40600000	3.83868015179823
chr17	40650000	3.69567329266499
chr17	40700000	3.52451991242969
chr17	40750000	3.29752764104304
chr17	40800000	3.01850064876828
chr17	40850000	2.75745001741499
chr17	40900000	2.4776374820914
chr17	40950000	2.16688890005992
chr17	41000000	1.93206153636142
chr17	41050000	1.75339518698474
chr17	41100000	1.59824707851173
chr17	41150000	1.55415062187282
chr17	41200000	1.69793584041659
chr17	41250000	1.96116302049231
chr17	41300000	2.21346096753137
chr17	41350000	2.49844333443488
chr17	41400000	2.8533402691189
chr17	41450000	3.13820531953732
chr17	41500000	3.31419411049029
chr17	41550000	3.44719999521805
chr17	41600000	3.5543831143346
chr17	41650000	3.62315152471359
chr17	41700000	3.65594763306949
chr17	41750000	3.69248310477758
chr17	41800000	3.73417575953633
chr17	41850000	3.75828690931478
chr17	41900000	3.76829345789398
chr17	41950000	3.76623127807866
chr17	42000000	3.76052230427955
chr17	42050000	3.76422253268673
chr17	42100000	3.75978176671541
chr17	42150000	3.73886775098092
chr17	42200000	3.72836339347356
chr17	42250000	3.74189711531568
chr17	42300000	3.77387376413411
chr17	42350000	3.82234088767582
chr17	42400000	3.88230116875479
chr17	42450000	3.94848634584755
chr17	42500000	4.01853755019491
chr17	42550000	4.13318104173301
chr17	42600000	4.2798000570428
chr17	42650000	4.37602119233239
chr17	42700000	4.38644004685653
chr17	42750000	4.35942879742383
chr17	42800000	4.33827890657324
chr17	42850000	4.30660761769727
chr17	42900000	4.24946075602466
chr17	42950000	4.21227265684864
chr17	43000000	4.22759812076789
chr17	43050000	4.26768810980341
chr17	43100000	4.287521201382
chr17	43150000	4.27097364399507
chr17	43200000	4.23563444233241
chr17	43300000	4.13077195307755
chr17	43350000	4.05190628863923
chr17	43400000	3.95908663441909
chr17	43450000	3.89314431442078
chr17	43500000	3.86874848164271
chr17	43550000	3.86178604210397
chr17	43600000	3.85491494933917
chr17	43650000	3.84762718540598
chr17	43700000	3.84868145359519
chr17	43750000	3.85463578929115
chr17	43800000	3.8670927441048
chr17	43850000	3.88596838646522
chr17	43900000	3.90529102698395
chr17	43950000	3.9065779004365
chr17	44000000	3.91271808656035
chr17	44050000	3.96007749893775
chr17	44100000	4.0131760253769
chr17	44150000	4.09298817834112
chr17	44200000	4.1983702115287
chr17	44250000	4.24446177618528
chr17	44300000	4.19577229984854
chr17	44350000	4.09937836642432
chr17	44400000	3.9942703617105
chr17	44450000	3.82830977609951
chr17	44500000	3.61265064901509
chr17	44550000	3.48122218980212
chr17	44600000	3.47354194593134
chr17	44650000	3.51092994305392
chr17	44700000	3.55001910778533
chr17	44750000	3.6254468007641
chr17	44800000	3.75265514039104
chr17	44850000	3.85948418992513
chr17	44900000	3.92126401852287
chr17	44950000	3.96091591055022
chr17	45000000	3.97766675208037
chr17	45050000	3.96249919005317
chr17	45100000	3.93359311855014
chr17	45150000	3.93097129435695
chr17	45200000	3.96317321932224
chr17	45250000	3.99783259060018
chr17	45300000	4.01361345793468
chr17	45350000	4.00361481139808
chr17	45400000	3.98775097022505
chr17	45450000	3.98490897790305
chr17	45550000	4.01309019578714
chr17	45600000	4.02545015731619
chr17	45650000	4.0296166730792
chr17	45700000	4.04389491777469
chr17	45750000	4.07346997106509
chr17	45800000	4.09338192977818
chr17	45850000	4.11984818479628
chr17	45900000	4.14247205628928
chr17	45950000	4.0963725350164
chr17	46000000	3.97400404721869
chr17	46050000	3.81448560430075
chr17	46100000	3.62293307476719
chr17	46150000	3.44912991220376
chr17	46200000	3.33301198730665
chr17	46250000	3.26492379424607
chr17	46700000	3.64559526045097
chr17	46750000	3.67332392677935
chr17	46800000	3.67303451464714
chr17	46850000	3.63208385566409
chr17	46900000	3.56976243381102
chr17	46950000	3.52712406060527
chr17	47000000	3.53855929389601
chr17	47050000	3.59508551788723
chr17	47100000	3.67269678362856
chr17	47150000	3.81839000226836
chr17	47200000	4.01514758880726
chr17	47250000	4.1429418500733
chr17	47300000	4.1428342927222
chr17	47350000	4.08888080746318
chr17	47400000	4.06054527720459
chr17	47450000	4.06679599194173
chr17	47500000	4.07075499919117
chr17	47550000	4.08311681814322
chr17	47600000	4.13039632141065
chr17	47650000	4.19877967370583
chr17	47700000	4.23846833236844
chr17	47750000	4.23232670654976
chr17	47800000	4.20895112614581
chr17	47850000	4.18714092961335
chr17	47900000	4.14656052263117
chr17	47950000	4.08394411921856
chr17	48000000	4.04369577034312
chr17	48050000	4.07543363971604
chr17	48100000	4.14401491556391
chr17	48150000	4.16670218562738
chr17	48200000	4.09384122088456
chr17	48250000	3.97673764178341
chr17	48300000	3.88409381026943
chr17	48350000	3.80565305460568
chr17	48400000	3.71913184186127
chr17	48450000	3.6751922421907
chr17	48500000	3.72342498577475
chr17	48550000	3.82072136209948
chr17	48600000	3.87869428027727
chr17	48650000	3.8782338859426
chr17	48700000	3.86561801074492
chr17	48750000	3.85054109281903
chr17	48800000	3.80499179730665
chr17	48850000	3.73379706458401
chr17	48900000	3.69590874563776
chr17	48950000	3.71425409229456
chr17	49000000	3.75642519839295
chr17	49050000	3.79837117793732
chr17	49100000	3.86681513358261
chr17	49150000	3.96081782475611
chr17	49200000	4.01483485062079
chr17	49250000	3.95260421787946
chr17	49300000	3.884824248466
chr17	49350000	3.86846563547015
chr17	49400000	3.86481378587429
chr17	49450000	3.93966361383295
chr17	49500000	4.0507849101665
chr17	49550000	4.10750813272231
chr17	49600000	4.08312657354438
chr17	49650000	4.03380959092198
chr17	49700000	3.99320174207037
chr17	49750000	3.9240639536657
chr17	49800000	3.81965537874202
chr17	49850000	3.75936791405138
chr17	49900000	3.7736445089286
chr17	49950000	3.82367825512741
chr17	50000000	3.88498626302827
chr17	50050000	3.99344181699893
chr17	50100000	4.14197446903424
chr17	50150000	4.24168573095533
chr17	50200000	4.26529410907837
chr17	50250000	4.26009770877135
chr17	50300000	4.2490674404331
chr17	50350000	4.22918369693424
chr17	50400000	4.19155846821387
chr17	50450000	4.15036006027362
chr17	50500000	4.09631458840816
chr17	50550000	4.02861030669444
chr17	50600000	3.97410872930753
chr17	50650000	3.94471020074027
chr17	50700000	3.92216755987785
chr17	50750000	3.8881210624839
chr17	50800000	3.8319114311447
chr17	50850000	3.77058486953718
chr17	50900000	3.72733985506097
chr17	50950000	3.73850856790111
chr17	51000000	3.77353943268065
chr17	51050000	3.75530529345624
chr17	51100000	3.72400222886063
chr17	51150000	3.69602611911617
chr17	51200000	3.55854951066398
chr17	51250000	3.26191216855534
chr17	51300000	2.87277318219472
chr17	51350000	2.45278408455298
chr17	51400000	1.94046014385269
chr17	51450000	1.33262986011627
chr17	51500000	0.778414614014306
chr17	51550000	0.300721657103389
chr17	51600000	-0.164359172446105
chr17	51650000	-0.597932614042886
chr17	51700000	-0.966279958710068
chr17	51750000	-1.29367570470722
chr17	51800000	-1.64821440229774
chr17	51850000	-2.06060752685361
chr17	51900000	-2.49173105619377
chr17	51950000	-2.90492629425203
chr17	52000000	-3.33919225512002
chr17	52050000	-3.78859734157697
chr17	52100000	-4.14908694058813
chr17	52150000	-4.42177829809034
chr17	52200000	-4.6500707847609
chr17	52250000	-4.79333297467579
chr17	52300000	-4.78000569407375
chr17	52350000	-4.65161471753182
chr17	52400000	-4.53715604163347
chr17	52450000	-4.42641964716256
chr17	52500000	-4.27764085628314
chr17	52550000	-4.17248367764899
chr17	52600000	-4.12714839527656
chr17	52650000	-4.10020469232223
chr17	52700000	-4.08687067614974
chr17	52750000	-4.0850668305113
chr17	52800000	-4.09768645095707
chr17	52850000	-4.12740686254765
chr17	52900000	-4.1891026137081
chr17	52950000	-4.27881449228038
chr17	53000000	-4.37096918245043
chr17	53050000	-4.48905152201367
chr17	53100000	-4.62781791874056
chr17	53150000	-4.71860241177958
chr17	53200000	-4.74354934245094
chr17	53250000	-4.74640537964239
chr17	53300000	-4.75090805385371
chr17	53350000	-4.73386924227726
chr17	53400000	-4.68688825348681
chr17	53450000	-4.65588376505427
chr17	53500000	-4.68656396695376
chr17	53550000	-4.7477635981381
chr17	53600000	-4.77009115964723
chr17	53650000	-4.71775809498972
chr17	53700000	-4.63549486504423
chr17	53750000	-4.57468849690582
chr17	53800000	-4.53271195939948
chr17	53850000	-4.48141321457668
chr17	53900000	-4.43389177937215
chr17	53950000	-4.41323690222977
chr17	54000000	-4.41311739078147
chr17	54050000	-4.40250210074408
chr17	54100000	-4.35774802988318
chr17	54150000	-4.31100360625669
chr17	54200000	-4.23566542520555
chr17	54250000	-4.16350838199512
chr17	54300000	-4.18163439382488
chr17	54350000	-4.23905875061833
chr17	54400000	-4.2688749625035
chr17	54450000	-4.27136199352733
chr17	54500000	-4.27063626887737
chr17	54550000	-4.23554749039255
chr17	54600000	-4.17478570512683
chr17	54650000	-4.09608357120873
chr17	54700000	-3.96685470708902
chr17	54750000	-3.78650078035241
chr17	54800000	-3.5683060557954
chr17	54850000	-3.30050804768647
chr17	54900000	-2.94002548923443
chr17	54950000	-2.5098475412808
chr17	55000000	-2.09731735954321
chr17	55050000	-1.68148937124225
chr17	55100000	-1.23457106222356
chr17	55150000	-0.833635176142243
chr17	55200000	-0.494045545899138
chr17	55250000	-0.181868155320308
chr17	55300000	0.0997710255512928
chr17	55350000	0.372795235602495
chr17	55400000	0.631944524590783
chr17	55450000	0.83331813877918
chr17	55500000	0.981183336428655
chr17	55550000	1.08849547337538
chr17	55600000	1.12438594224517
chr17	55650000	1.0369547637982
chr17	55700000	0.862843183095118
chr17	55750000	0.703994429212556
chr17	55800000	0.519864710443517
chr17	55850000	0.284162968588405
chr17	55900000	0.120211532984933
chr17	55950000	0.020210513971088
chr17	56000000	-0.0578156425961152
chr17	56050000	-0.0418081041004282
chr17	56100000	0.102620931420577
chr17	56150000	0.327719806885837
chr17	56200000	0.582338166346364
chr17	56250000	0.892274396156926
chr17	56300000	1.2707941163242
chr17	56350000	1.64794782137706
chr17	56400000	2.06687603343803
chr17	56450000	2.53701930960255
chr17	56500000	2.93787819685883
chr17	56550000	3.25661172007481
chr17	56600000	3.5453655548868
chr17	56650000	3.7811202244356
chr17	56700000	3.96887139798328
chr17	56750000	4.11632139878399
chr17	56800000	4.20451073096659
chr17	56850000	4.1532941787057
chr17	56900000	4.00465363242282
chr17	56950000	3.92282025561716
chr17	57000000	3.95776440899272
chr17	57050000	4.02199767409863
chr17	57100000	4.07356304570178
chr17	57150000	4.11537592581752
chr17	57200000	4.16638785888361
chr17	57250000	4.20869605330052
chr17	57300000	4.22765884825765
chr17	57350000	4.23062648695964
chr17	57400000	4.23268403382976
chr17	57450000	4.21210377502208
chr17	57500000	4.17477663513849
chr17	57550000	4.17721563627404
chr17	57600000	4.27404629934462
chr17	57650000	4.4158975473115
chr17	57700000	4.50328750533782
chr17	57750000	4.51733648431275
chr17	57800000	4.51562627560465
chr17	57850000	4.51336722509538
chr17	57900000	4.49980958829711
chr17	57950000	4.46242567194062
chr17	58000000	4.41375889873568
chr17	58050000	4.3382217065913
chr17	58100000	4.24532215508605
chr17	58150000	4.18524709943403
chr17	58200000	4.17653388645065
chr17	58250000	4.18707701733177
chr17	58300000	4.19109907886215
chr17	58350000	4.18457476268322
chr17	58400000	4.18510130359914
chr17	58450000	4.19933510313872
chr17	58500000	4.25855123377822
chr17	58550000	4.3403466148199
chr17	58600000	4.37086041803155
chr17	58650000	4.36603155764008
chr17	58700000	4.34783571829477
chr17	58750000	4.25146722739699
chr17	58800000	3.99244632705255
chr17	58850000	3.63591383237532
chr17	58900000	3.34149493027877
chr17	58950000	3.01039616408689
chr17	59000000	2.71444207428947
chr17	59050000	2.59861559526481
chr17	59100000	2.54586622812904
chr17	59150000	2.65297122126044
chr17	59200000	2.88633666111635
chr17	59250000	3.07290783758433
chr17	59300000	3.19499248858962
chr17	59350000	3.3256867091249
chr17	59400000	3.42811832467892
chr17	59450000	3.47409556652489
chr17	59500000	3.48712616240686
chr17	59550000	3.50788718251989
chr17	59600000	3.53609645123124
chr17	59650000	3.56042902618181
chr17	59700000	3.60499782747713
chr17	59750000	3.70448283824069
chr17	59800000	3.82897268924285
chr17	59850000	3.90569327205939
chr17	59900000	3.93069169214208
chr17	59950000	3.94174669675204
chr17	60000000	3.92868164017911
chr17	60050000	3.85487199815931
chr17	60100000	3.73914309781396
chr17	60150000	3.65449307051081
chr17	60200000	3.60148877740273
chr17	60250000	3.54614068733404
chr17	60300000	3.50961234320971
chr17	60350000	3.5725052137181
chr17	60400000	3.69706943053574
chr17	60450000	3.72694153104979
chr17	60500000	3.63660227190075
chr17	60550000	3.49480981575765
chr17	60600000	3.28661680905037
chr17	60650000	2.94737147831863
chr17	60700000	2.51308953116858
chr17	60750000	2.11982483562983
chr17	60800000	1.7105169939485
chr17	60850000	1.25105787591465
chr17	60900000	0.911929750873745
chr17	60950000	0.706396556244573
chr17	61000000	0.569694402188441
chr17	61050000	0.555263817164647
chr17	61100000	0.74419869128132
chr17	61150000	1.07758026528832
chr17	61200000	1.39883009360756
chr17	61250000	1.79776500337147
chr17	61300000	2.29688170274339
chr17	61350000	2.63862156769152
chr17	61400000	2.75978452925461
chr17	61450000	2.79361802805808
chr17	61500000	2.7772347044502
chr17	61550000	2.61844615567227
chr17	61600000	2.32909515141883
chr17	61650000	2.10234109071797
chr17	61700000	1.94806185094788
chr17	61750000	1.80075823389841
chr17	61800000	1.74052402521511
chr17	61850000	1.85058645727664
chr17	61900000	2.05139995096531
chr17	61950000	2.17889907468214
chr17	62000000	2.20630829368926
chr17	62050000	2.22565496274294
chr17	62100000	2.25107798448538
chr17	62150000	2.24169156752873
chr17	62200000	2.19179316468307
chr17	62250000	2.16829654488752
chr17	62300000	2.17850728732722
chr17	62350000	2.20507139090106
chr17	62400000	2.27791325411866
chr17	62450000	2.46285016584907
chr17	62500000	2.71430638961375
chr17	62550000	2.89511678590097
chr17	62600000	2.9768022843061
chr17	62650000	3.02627256737562
chr17	62700000	3.04944562502443
chr17	62750000	3.0171911589568
chr17	62800000	2.93895023832153
chr17	62850000	2.87849790420033
chr17	62900000	2.80315650534499
chr17	62950000	2.70347724356091
chr17	63000000	2.67807843951025
chr17	63050000	2.77735183562517
chr17	63100000	2.94394016543467
chr17	63150000	3.11483823624624
chr17	63200000	3.29911717634089
chr17	63250000	3.51411751549043
chr17	63300000	3.70923816323852
chr17	63350000	3.9225387239408
chr17	63400000	4.16228512087183
chr17	63450000	4.33318574195367
chr17	63500000	4.37937743978342
chr17	63550000	4.35760669468191
chr17	63600000	4.34149633615685
chr17	63650000	4.34151868846201
chr17	63700000	4.32516863855096
chr17	63750000	4.30160285998116
chr17	63800000	4.27423084386683
chr17	63850000	4.23089038816625
chr17	63900000	4.18955368973939
chr17	63950000	4.1351010311153
chr17	64000000	3.99960768907066
chr17	64050000	3.81943352481232
chr17	64100000	3.6871666773126
chr17	64150000	3.60138244653677
chr17	64200000	3.5256793847949
chr17	64250000	3.50018050957651
chr17	64300000	3.57379513858861
chr17	64350000	3.71134353208002
chr17	64400000	3.82681512135298
chr17	64450000	3.9516974528666
chr17	64500000	4.10549799129276
chr17	64550000	4.18423604525281
chr17	64600000	4.11114967671309
chr17	64650000	3.96318251430075
chr17	64700000	3.86691221662836
chr17	64750000	3.83838811158286
chr17	64800000	3.81549870250069
chr17	64850000	3.80758041116865
chr17	64900000	3.84132122269113
chr17	64950000	3.90491489140224
chr17	65000000	3.94995649293337
chr17	65050000	4.0068931423158
chr17	65100000	4.08114869435832
chr17	65150000	4.08678333435861
chr17	65200000	4.01235251613879
chr17	65250000	3.89551167351084
chr17	65300000	3.72397096175727
chr17	65350000	3.48674414698952
chr17	65400000	3.19264284351037
chr17	65450000	2.85907397888939
chr17	65500000	2.40800915803198
chr17	65550000	1.86926149031643
chr17	65600000	1.42200016002157
chr17	65650000	1.0125958586422
chr17	65700000	0.588810516376922
chr17	65750000	0.331900175560323
chr17	65800000	0.328623064132795
chr17	65850000	0.478585659049296
chr17	65900000	0.68231637616625
chr17	65950000	1.04971115659852
chr17	66000000	1.56373949694803
chr17	66050000	1.93454014630179
chr17	66100000	2.13757796354273
chr17	66150000	2.30584210172597
chr17	66200000	2.38575775119677
chr17	66250000	2.24976711120272
chr17	66300000	1.96321593686827
chr17	66350000	1.76188475235407
chr17	66400000	1.64268793699214
chr17	66450000	1.52265263083951
chr17	66500000	1.51772849914441
chr17	66550000	1.71634740849606
chr17	66600000	2.03083968425428
chr17	66650000	2.31300267982315
chr17	66700000	2.57249369364694
chr17	66750000	2.86895394524359
chr17	66800000	3.12915666962763
chr17	66850000	3.32402299070495
chr17	66900000	3.48952166582963
chr17	66950000	3.64999738018843
chr17	67000000	3.82070542387349
chr17	67050000	3.98641068780105
chr17	67100000	4.12572225839402
chr17	67150000	4.25400145879229
chr17	67200000	4.372201963967
chr17	67250000	4.43732138808797
chr17	67300000	4.40480120362678
chr17	67350000	4.31307598043356
chr17	67400000	4.24363297874601
chr17	67450000	4.20002417857178
chr17	67500000	4.14641193541276
chr17	67550000	4.10519907274803
chr17	67600000	4.09847524413568
chr17	67650000	4.10870547021817
chr17	67700000	4.09885562510106
chr17	67750000	4.04540522698355
chr17	67800000	3.97782764871845
chr17	67850000	3.93857954639182
chr17	67900000	3.95830515958782
chr17	67950000	3.99977677018093
chr17	68000000	4.00364309769268
chr17	68050000	3.97176433814279
chr17	68100000	3.93627365909855
chr17	68150000	3.88322923740283
chr17	68200000	3.78327255389591
chr17	68250000	3.6454635993441
chr17	68300000	3.51348831547937
chr17	68350000	3.41536004499616
chr17	68400000	3.32719855164979
chr17	68450000	3.21484940876366
chr17	68500000	3.10455206467865
chr17	68550000	2.99340662005865
chr17	68600000	2.80354962671158
chr17	68650000	2.45252843700643
chr17	68700000	2.07029745082344
chr17	68750000	1.67098899604777
chr17	68800000	1.27225066483176
chr17	68850000	0.903368149163313
chr17	68900000	0.514334877234979
chr17	68950000	0.232232472829351
chr17	69000000	0.115453847686618
chr17	69050000	0.0924663328894762
chr17	69100000	0.0954631812342806
chr17	69150000	0.168728611748695
chr17	69200000	0.316350005797299
chr17	69250000	0.410225359681821
chr17	69300000	0.439472315559381
chr17	69350000	0.463768409601083
chr17	69400000	0.460851479129628
chr17	69450000	0.382609792709074
chr17	69500000	0.255641836122235
chr17	69550000	0.169750772519943
chr17	69600000	0.155588313999956
chr17	69650000	0.164553355346644
chr17	69700000	0.167569833740768
chr17	69750000	0.198432558014134
chr17	69800000	0.257119371273238
chr17	69850000	0.263828762110873
chr17	69900000	0.196378308690424
chr17	69950000	0.0933067002355406
chr17	70000000	-0.0341059080705907
chr17	70050000	-0.20082076560857
chr17	70100000	-0.403556141443604
chr17	70150000	-0.603667409919411
chr17	70200000	-0.790951844836537
chr17	70250000	-0.987694769118772
chr17	70300000	-1.2039836307947
chr17	70350000	-1.44094168387493
chr17	70400000	-1.6913414053281
chr17	70450000	-1.95274407761981
chr17	70500000	-2.25978374694922
chr17	70550000	-2.59945004020332
chr17	70600000	-2.89783761087934
chr17	70650000	-3.1659462020833
chr17	70700000	-3.42814510850703
chr17	70750000	-3.63058331102656
chr17	70800000	-3.74653960478097
chr17	70850000	-3.80986967537071
chr17	70900000	-3.8575878393638
chr17	70950000	-3.85014052654508
chr17	71000000	-3.78911416454514
chr17	71050000	-3.77323306670059
chr17	71100000	-3.84122223404453
chr17	71150000	-3.93501087634123
chr17	71200000	-4.00812962002412
chr17	71250000	-4.06742375171666
chr17	71300000	-4.13229811035585
chr17	71350000	-4.1751226508454
chr17	71400000	-4.17819541382393
chr17	71450000	-4.15819801343664
chr17	71500000	-4.13907576484717
chr17	71550000	-4.15077845124522
chr17	71600000	-4.17018723701559
chr17	71650000	-4.14164450911455
chr17	71700000	-4.06580333183739
chr17	71750000	-3.96534257560611
chr17	71800000	-3.81764333656705
chr17	71850000	-3.60482042371968
chr17	71900000	-3.34220093814596
chr17	71950000	-3.05698441411593
chr17	72000000	-2.74855243040018
chr17	72050000	-2.40656869800794
chr17	72100000	-2.04365594956726
chr17	72150000	-1.64885263899041
chr17	72200000	-1.22399361232723
chr17	72250000	-0.800896190412066
chr17	72300000	-0.323476870712933
chr17	72350000	0.201206193374075
chr17	72400000	0.646623197122443
chr17	72450000	0.994829494226361
chr17	72500000	1.2989084237481
chr17	72550000	1.53887215901328
chr17	72600000	1.64254809081727
chr17	72650000	1.65029763967852
chr17	72700000	1.71093402350726
chr17	72750000	1.84420773921383
chr17	72800000	1.9798163004986
chr17	72850000	2.13149345045692
chr17	72900000	2.34908162767952
chr17	72950000	2.61173736523722
chr17	73000000	2.82716554794554
chr17	73050000	2.96978866755189
chr17	73100000	3.08364969988015
chr17	73150000	3.18088425586048
chr17	73200000	3.22196168920407
chr17	73250000	3.2188114359868
chr17	73300000	3.26075923068587
chr17	73350000	3.4268994724172
chr17	73400000	3.64773885550287
chr17	73450000	3.78972155722928
chr17	73500000	3.8439643605565
chr17	73550000	3.86472123475795
chr17	73600000	3.78951480863979
chr17	73650000	3.68864588790889
chr17	73700000	3.55007075290163
chr17	73750000	3.34948088759423
chr17	73800000	3.22879631955405
chr17	73850000	3.25808394415643
chr17	73900000	3.35382448776808
chr17	73950000	3.42755872444346
chr17	74000000	3.47100715824985
chr17	74050000	3.52403482135807
chr17	74100000	3.57039927997786
chr17	74150000	3.58638349613375
chr17	74200000	3.58682982211778
chr17	74250000	3.61333490954099
chr17	74300000	3.68329967062936
chr17	74350000	3.77184907279104
chr17	74400000	3.85716585041026
chr17	74450000	3.96946512010761
chr17	74500000	4.10681818886624
chr17	74550000	4.19919207661429
chr17	74600000	4.22339895573553
chr17	74650000	4.21131922219575
chr17	74700000	4.17552223129614
chr17	74750000	4.07388557295276
chr17	74800000	3.9271989779981
chr17	74850000	3.84240001310792
chr17	74900000	3.84323421851317
chr17	74950000	3.86723529997799
chr17	75000000	3.89202307247794
chr17	75050000	3.94735408167336
chr17	75100000	4.04012680186105
chr17	75150000	4.11367394097121
chr17	75200000	4.16386105330985
chr17	75250000	4.20803761393372
chr17	75300000	4.22176221189907
chr17	75350000	4.17927786347746
chr17	75400000	4.10238517803355
chr17	75450000	4.03797913426334
chr17	75500000	4.01073878601852
chr17	75550000	3.99406455156002
chr17	75600000	3.95793345619771
chr17	75650000	3.85434612273939
chr17	75700000	3.71123359704371
chr17	75750000	3.61246853899681
chr17	75800000	3.59974371213219
chr17	75850000	3.62798246128042
chr17	75900000	3.6509033182732
chr17	75950000	3.65420622160382
chr17	76000000	3.65411789318914
chr17	76050000	3.6501470399961
chr17	76100000	3.63456181369745
chr17	76150000	3.62081666795571
chr17	76200000	3.64019976272261
chr17	76250000	3.69762620411796
chr17	76300000	3.76615846611145
chr17	76350000	3.82930576042961
chr17	76400000	3.9308401426451
chr17	76450000	4.07157347197001
chr17	76500000	4.17057466559007
chr17	76550000	4.19084747610068
chr17	76600000	4.16997168551043
chr17	76650000	4.13888025512481
chr17	76700000	4.08605378027108
chr17	76750000	4.00910506834684
chr17	76800000	3.95266539876318
chr17	76850000	3.93302520165677
chr17	76900000	3.92504810265927
chr17	76950000	3.91122517442422
chr17	77000000	3.88452780257485
chr17	77050000	3.85623418437795
chr17	77100000	3.83629560995237
chr17	77150000	3.84417344911619
chr17	77200000	3.86639863818137
chr17	77250000	3.86352681700751
chr17	77300000	3.78239422148189
chr17	77350000	3.66108906675472
chr17	77400000	3.59704496158
chr17	77450000	3.62486575544782
chr17	77500000	3.69178740742551
chr17	77550000	3.76419169063298
chr17	77600000	3.87658104797098
chr17	77650000	4.02802100764113
chr17	77700000	4.13173797071465
chr17	77750000	4.15800841617163
chr17	77800000	4.15342538786819
chr17	77850000	4.14569013418956
chr17	77900000	4.1019156391405
chr17	77950000	4.02202093002657
chr17	78000000	3.98291632018422
chr17	78050000	4.03337064334057
chr17	78100000	4.12527487045358
chr17	78150000	4.19022252070593
chr17	78200000	4.22345258559113
chr17	78250000	4.25365008893136
chr17	78300000	4.26257759840228
chr17	78350000	4.2153222309884
chr17	78400000	4.13332100008984
chr17	78450000	4.08286131800573
chr17	78500000	4.06025287573744
chr17	78550000	4.03925222151813
